ticker,count,Company,from_date,to_date,stock
ADES,34,"Advanced Emissions Solutions, Inc. - Common Stock",2013-03-14,2023-05-10,NASDAQ
TSQ,34,"Townsquare Media, Inc. Class A Common Stock",2015-03-16,2023-05-10,NYSE
CUBI,34,"Customers Bancorp, Inc Common Stock",2015-01-28,2023-04-28,NYSE
SJR,34,Shaw Communications Inc. Common Stock,2012-10-25,2021-01-13,NYSE
RSGUF,34,RSGUF,2013-05-01,2023-05-12,OTC
CLI,34,Mack,2012-10-25,2021-11-06,NYSE
NEPT,34,Neptune Wellness Solutions Inc. - Ordinary Shares,2013-01-17,2023-03-31,NASDAQ
CCS,34,"Century Communities, Inc. Common Stock",2015-02-19,2023-04-26,NYSE
CAPL,34,CrossAmerica Partners LP Common Units representing limited partner interests,2015-02-28,2023-05-09,NYSE
BMNM,34,BMNM,2015-03-17,2023-05-12,OTC
AIV,34,Apartment Investment and Management Company Common Stock,2012-11-02,2021-11-01,NYSE
WRK,34,WRK,2015-08-02,2023-05-04,NASDAQ
BOSC,34,B.O.S. Better Online Solutions - Ordinary Shares,2013-04-04,2023-05-30,NASDAQ
PBR,34,Petroleo Brasileiro S.A.,2012-10-29,2023-05-12,NYSE
ECC,34,Eagle Point Credit Company Inc. Common Stock,2015-02-27,2023-05-23,NYSE
ASPN,34,"Aspen Aerogels, Inc. Common Stock",2015-02-26,2023-05-06,NYSE
TGEN,34,TGEN,2014-11-18,2023-05-12,OTC
ENVA,34,"Enova International, Inc. Common Stock",2015-02-03,2023-04-25,NYSE
ISBC,34,ISBC,2013-02-01,2021-05-01,
DO,34,"Diamond Offshore Drilling, Inc. Common Stock",2012-10-18,2023-05-09,NYSE
NEWR,34,"New Relic, Inc. Common Stock",2015-08-08,2023-05-23,NYSE
ENTA,34,"Enanta Pharmaceuticals, Inc. - Common Stock",2014-11-24,2023-05-08,NASDAQ
CIO,34,"City Office REIT, Inc. Common Stock",2015-03-05,2023-05-05,NYSE
VRTV,34,Veritiv Corporation Common Stock,2015-03-23,2023-05-09,NYSE
ORBC,34,ORBC,2013-03-14,2021-02-24,
CXO,34,Concho Resources Inc. Common Stock,2012-11-08,2020-07-30,NYSE
IRET,34,Investors Real Estate Trust Shares of Beneficial Interest,2012-12-11,2020-11-03,NYSE
KNOP,34,KNOT Offshore Partners LP Common Units representing Limited Partner Interests,2014-08-14,2023-05-26,NYSE
BOOT,34,"Boot Barn Holdings, Inc. Common Stock",2015-02-04,2023-05-18,NYSE
HTHIY,34,HTHIY,2013-02-04,2023-05-01,OTC
SMLR,34,"Semler Scientific, Inc. - Common Stock",2014-10-31,2023-05-10,NASDAQ
ASPU,34,ASPU,2014-12-01,2022-12-13,OTC
VVUS,34,VVUS,2012-11-06,2020-05-06,
FLIR,34,FLIR,2012-10-25,2020-10-30,
PEIX,34,PEIX,2012-11-13,2020-11-10,
AERI,34,AERI,2014-08-10,2022-08-07,
MLNX,34,MLNX,2012-10-17,2019-01-30,
PKE,34,Park Electrochemical Corporation Common Stock,2013-05-10,2023-05-13,NYSE
CYBE,34,CYBE,2014-07-29,2022-07-27,
VLRS,34,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V. American Depositary Shares, each representing ten (10) Ordinary Participation Certificates",2014-10-23,2023-04-25,NYSE
VUZI,34,Vuzix Corporation  - Common Stock,2015-04-03,2023-05-10,NASDAQ
NVEE,34,"NV5 Global, Inc. - Common Stock",2015-03-26,2023-05-07,NASDAQ
CVCO,34,"Cavco Industries, Inc. - Common Stock",2014-08-02,2023-05-19,NASDAQ
VCEL,34,Vericel Corporation - Common Stock,2015-03-23,2023-05-10,NASDAQ
ALARF,34,ALARF,2015-03-19,2023-05-10,
DDAIF,34,DDAIF,2013-10-24,2022-04-27,
HRTG,34,"Heritage Insurance Holdings, Inc. Common Stock",2015-03-05,2023-05-05,NYSE
IMH,34,IMH,2013-02-28,2023-03-17,NYSE
WLKP,34,Westlake Chemical Partners LP Common Units representing limited partner interests,2015-02-24,2023-05-07,NYSE
CAAS,34,"China Automotive Systems, Inc. - Common Stock",2012-11-08,2023-05-12,NASDAQ
NM,34,Navios Maritime Holdings Inc. Common Stock,2012-11-20,2023-05-24,NYSE
PGR,34,Progressive Corporation (The) Common Stock,2012-11-02,2023-05-03,NYSE
VGZ,34,VGZ,2012-10-27,2023-02-27,NYSE
BDSI,34,BDSI,2013-03-08,2021-11-03,
CBAY,34,CymaBay Therapeutics Inc. - Common Stock,2014-11-12,2023-05-15,NASDAQ
ABX,34,Barrick Gold Corporation Common Stock,2012-11-01,2018-10-25,NYSE
CYRN,34,CYRN,2014-08-19,2022-11-14,
HUBS,34,"HubSpot, Inc. Common Stock",2015-02-11,2023-05-03,NYSE
GLOP,34,GasLog Partners LP Common Units representing limited partnership interests,2014-07-31,2023-04-29,NYSE
NATR,34,"Nature's Sunshine Products, Inc. - Common Stock",2014-08-06,2023-05-13,NASDAQ
MIXT,34,"MiX Telematics Limited American Depositary Shares, each representing 25 Ordinary Shares",2013-11-07,2023-05-25,NYSE
FOE,34,Ferro Corporation Common Stock,2012-10-30,2021-03-02,NYSE
CNCE,34,CNCE,2014-08-12,2022-11-07,
FRPT,34,"Freshpet, Inc. - Common Stock",2015-03-31,2023-05-08,NASDAQ
XLRN,34,XLRN,2014-03-03,2021-08-08,
AMRK,34,"A-Mark Precious Metals, Inc. - Common Stock",2014-11-07,2023-05-09,NASDAQ
GNMK,34,GNMK,2013-03-12,2021-02-25,
EVOTF,34,EVOTF,2014-08-12,2023-03-28,OTC
DLMAF,34,DLMAF,2013-12-05,2023-06-08,OTC
KINS,34,"Kingstone Companies, Inc - Common Stock",2015-03-26,2023-05-12,NASDAQ
VRNS,34,"Varonis Systems, Inc. - Common Stock",2014-08-04,2023-05-01,NASDAQ
DIIBF,34,DIIBF,2014-03-04,2023-05-15,OTC
CPG,34,Crescent Point Energy Corporation Ordinary Shares (Canada),2015-03-11,2023-05-12,NYSE
FOR,34,Forestar Group Inc Common Stock,2013-02-14,2023-04-20,NYSE
CRWD,34,"CrowdStrike Holdings, Inc. - Class A Common Stock",2019-07-18,2023-05-31,NASDAQ
WDR,34,"Waddell & Reed Financial, Inc. Common Stock",2012-11-01,2020-10-27,NYSE
ASB,34,Associated Banc,2015-01-22,2023-04-20,NYSE
WRI,34,Weingarten Realty Investors Common Stock,2012-10-31,2021-02-23,NYSE
GIGA,34,GIGA,2013-06-27,2022-07-06,OTC
PFPT,34,PFPT,2013-03-06,2021-02-04,
HNRG,34,Hallador Energy Company - Common Stock,2014-11-11,2023-05-09,NASDAQ
OMAB,34,Grupo Aeroportuario del Centro Norte S.A.B. de C.V. - American Depositary Shares each representing 8 Series B shares,2013-04-29,2023-04-27,NASDAQ
MRRTY,34,MRRTY,2013-05-15,2023-05-16,OTC
LAWS,34,LAWS,2013-07-29,2022-04-30,
LUMN,34,LUMN,2020-11-05,2023-05-02,NASDAQ
MOFG,34,"MidWestOne Financial Group, Inc. - Common Stock",2015-01-23,2023-04-28,NASDAQ
TPVG,34,TriplePoint Venture Growth BDC Corp. Common Stock,2015-03-16,2023-05-03,NYSE
OEC,34,Orion Engineered Carbons S.A Common Shares,2015-03-05,2023-05-05,NYSE
CATM,34,CATM,2012-11-01,2020-11-01,
NBY,34,NBY,2015-03-26,2023-05-11,NYSE
LUCRF,34,LUCRF,2014-12-09,2023-05-12,OTC
SNCAF,34,SNCAF,2014-08-08,2023-05-14,OTC
EGRX,34,"Eagle Pharmaceuticals, Inc. - Common Stock",2014-12-17,2023-05-09,NASDAQ
GPRK,34,Geopark Ltd Common Shares,2015-03-23,2023-05-06,NYSE
SBFG,34,"SB Financial Group, Inc. - Common Stock",2015-01-22,2023-04-21,NASDAQ
KBCSF,34,KBCSF,2013-08-12,2023-05-16,OTC
CPPMF,34,CPPMF,2014-02-21,2023-04-28,
TSE,34,Trinseo S.A. Ordinary Shares,2015-03-05,2023-05-05,NYSE
AMTX,34,"Aemetis, Inc - Common Stock",2014-11-12,2023-05-06,NASDAQ
WKCMF,34,WKCMF,2013-07-30,2023-04-29,OTC
SFBS,34,SFBS,2015-01-21,2023-04-17,NASDAQ
DSPG,33,DSPG,2013-04-29,2021-08-02,
BVN,33,Buenaventura Mining Company Inc.,2013-07-31,2023-04-28,NYSE
WPX,33,"WPX Energy, Inc. Common Stock",2012-11-01,2020-11-03,NYSE
FLY,33,Fly Leasing Limited,2012-11-08,2021-02-27,NYSE
GWLIF,33,GWLIF,2014-08-07,2023-05-10,OTC
W,33,Wayfair Inc. Class A Common Stock,2015-03-04,2023-05-04,NYSE
ECA,33,Encana Corporation,2012-10-24,2019-10-31,NYSE
WK,33,Workiva Inc. Class A Common Stock,2015-08-05,2023-05-02,NYSE
KBAL,33,KBAL,2015-02-04,2023-02-02,
BCEI,33,"Bonanza Creek Energy, Inc. Common Stock",2013-03-15,2021-08-10,NYSE
EVGN,33,Evogene Ltd. - Ordinary Shares,2014-03-19,2023-05-18,NYSE
IPWR,33,Ideal Power Inc. - Common Stock,2014-11-12,2023-05-04,NASDAQ
DRAD,33,DRAD,2013-02-28,2020-11-13,
RWT,33,"Redwood Trust, Inc. Common Stock",2015-02-23,2023-04-27,NYSE
NVRO,33,Nevro Corp. Common Stock,2015-08-09,2023-04-26,NYSE
EV,33,Eaton Vance Corporation Common Stock,2012-11-15,2020-08-26,NYSE
CTLT,33,"Catalent, Inc. Common Stock",2015-02-12,2023-05-19,NYSE
RDUS,33,RDUS,2014-11-11,2022-05-06,
NKRKF,33,NKRKF,2013-08-09,2023-02-07,OTC
LPG,33,Dorian LPG Ltd. Common Stock,2015-02-05,2023-05-24,NYSE
RTN,33,Raytheon Company Common Stock,2012-10-25,2020-01-30,NYSE
USCR,33,USCR,2013-03-07,2021-05-09,
HOLI,33,"Hollysys Automation Technologies, Ltd. - Common Stock",2013-02-20,2021-05-14,NASDAQ
WB,33,Weibo Corporation - American Depositary Shares,2015-03-11,2023-05-25,NASDAQ
WSTL,33,WSTL,2012-11-06,2020-06-18,OTC
SGA,33,"Saga Communications, Inc. - Class A Common Stock",2013-05-08,2023-05-08,NYSE
LC,33,LendingClub Corporation Common Stock,2015-08-08,2023-04-26,NYSE
CWH,33,CWH,2012-11-07,2023-05-03,NASDAQ
LDL,33,"Lydall, Inc. Common Stock",2013-05-01,2021-05-01,NYSE
DVCR,33,DVCR,2013-05-10,2021-08-11,
PKD,33,Parker Drilling Company Common Stock,2012-11-01,2019-11-07,NYSE
EVH,33,EVH,2016-02-25,2023-05-03,NASDAQ
ADDYY,33,ADDYY,2013-08-08,2023-05-05,OTC
WIFI,33,WIFI,2013-02-21,2020-11-09,
SAGE,33,"Sage Therapeutics, Inc. - Common Stock",2015-05-14,2023-05-02,NASDAQ
SNH,33,Senior Housing Properties Trust Common Stock,2012-10-29,2019-11-07,NYSE
NHTC,33,Natural Health Trends Corp. - Commn Stock,2015-07-30,2023-05-08,NASDAQ
MNR,33,Monmouth Real Estate Investment Corporation Class A Common Stock,2012-12-13,2021-02-04,NYSE
NPIFF,33,NPIFF,2013-05-09,2023-05-10,OTC
REI,33,REI,2015-08-11,2023-05-07,NYSE
AEGN,33,AEGN,2013-02-26,2020-10-30,
IWSY,33,IWSY,2013-04-01,2021-09-23,
TMST,33,Timken Steel Corporation Common Shares,2015-01-30,2023-05-05,NYSE
CORE,33,CORE,2013-03-14,2021-05-08,
MTBC,33,MTBC,2014-11-12,2022-11-05,
ANH,33,Anworth Mortgage Asset Corporation Common Stock,2012-10-26,2021-02-24,NYSE
SWDBF,33,SWDBF,2014-10-21,2023-04-29,OTC
QEP,33,"QEP Resources, Inc. Common Stock",2012-10-31,2020-10-29,NYSE
DNR,33,Denbury Resources Inc. Common Stock,2012-11-06,2020-05-18,NYSE
BKNG,33,Booking Holdings Inc. - Common Stock,2018-02-27,2023-05-04,NASDAQ
ATEN,33,"A10 Networks, Inc. Common Stock",2014-07-30,2023-05-04,NYSE
CCLP,33,CSI Compressco LP - common units,2015-02-27,2023-05-05,NASDAQ
PLAY,33,"Dave & Buster's Entertainment, Inc. - Common Stock",2015-04-07,2023-06-06,NASDAQ
EGLE,33,EGLE,2012-11-09,2023-05-05,NASDAQ
RYI,33,Ryerson Holding Corporation Common Stock,2015-05-08,2023-05-02,NYSE
NAV,33,Navistar International Corporation Common Stock,2012-12-19,2020-09-09,NYSE
BAC.PK,33,BAC.PK,2020-04-15,2023-06-01,
MUX,33,McEwen Mining Inc. Common Stock,2012-11-07,2023-05-09,NYSE
SYX,33,Systemax Inc. Common Stock,2013-03-05,2021-05-08,NYSE
AVP,33,"Avon Products, Inc. Common Stock",2012-11-01,2019-10-31,NYSE
AP,33,Ampco,2015-02-27,2023-05-16,NYSE
EGOV,33,EGOV,2013-02-07,2020-10-29,
VSTO,33,VSTO,2015-08-13,2023-05-04,NASDAQ
BBD,33,Banco Bradesco Sa American Depositary Shares,2012-10-23,2023-05-06,NYSE
IPHI,33,Inphi Corporation Common Stock $0.001 par value,2013-02-04,2020-08-04,NYSE
BMRC,33,Bank of Marin Bancorp - Common Stock,2015-01-26,2023-04-24,NASDAQ
XIN,33,Xinyuan Real Estate Co Ltd American Depositary Shares,2012-11-09,2020-11-27,NYSE
SRLP,33,Sprague Resources LP Common Units representing Limited Partner Interests,2014-08-13,2022-05-09,NYSE
ANCUF,33,ANCUF,2014-09-03,2023-03-16,
CAPR,33,"Capricor Therapeutics, Inc. - Common Stock",2015-03-20,2023-05-11,NASDAQ
WTW,33,Willis Towers Watson Public Limited Company - Ordinary Shares,2012-11-05,2023-04-27,NYSE
RSSS,33,"Research Solutions, Inc - Common Stock",2015-02-17,2023-05-11,NASDAQ
PTLA,33,PTLA,2013-08-16,2020-02-26,
WJXFF,33,WJXFF,2013-05-10,2023-05-02,OTC
SDPI,33,SDPI,2015-03-27,2023-05-11,NYSE
QSR,33,Restaurant Brands International Inc. Common Shares,2015-07-27,2023-05-02,NYSE
LWSCF,33,LWSCF,2014-08-14,2023-05-12,OTC
ICD,33,"Independence Contract Drilling, Inc. Common Stock",2015-03-05,2023-05-12,NYSE
DPMLF,33,DPMLF,2014-08-02,2023-02-17,OTC
GLOB,33,Globant S.A. Common Shares,2015-02-11,2023-05-18,NYSE
SUN,33,Sunoco LP Common Units representing limited partner interests,2015-02-19,2023-05-02,NYSE
INWK,32,INWK,2013-02-13,2020-06-16,
EMC,32,EMC Corporation Common Stock,2012-10-24,2016-04-20,NYSE
SBS,32,Companhia de saneamento Basico Do Estado De Sao Paulo,2012-11-21,2023-05-12,NYSE
GPX,32,GP Strategies Corporation Common Stock,2013-02-26,2021-05-08,NYSE
ZEN,32,"Zendesk, Inc. Common Stock",2015-02-11,2022-04-28,NYSE
SYNL,32,SYNL,2014-07-22,2022-08-13,
SYKE,32,SYKE,2013-02-26,2021-05-09,
SAMG,32,Silvercrest Asset Management Group Inc. - Common Stock,2013-08-14,2023-05-05,NASDAQ
VIRT,32,"Virtu Financial, Inc. - Class A Common Stock",2015-08-06,2023-04-20,NASDAQ
CYRX,32,"CryoPort, Inc. - Common Stock",2015-02-05,2023-05-05,NASDAQ
BBGI,32,"Beasley Broadcast Group, Inc. - Class A Common Stock",2015-03-06,2023-04-26,NASDAQ
CRZO,32,CRZO,2012-11-06,2019-05-08,
NERV,32,"Minerva Neurosciences, Inc - Common Stock",2014-11-06,2023-05-15,NASDAQ
CDXC,32,ChromaDex Corporation - Common Stock,2015-05-18,2023-05-11,NASDAQ
LE,32,"Lands' End, Inc. - Common Stock",2015-09-03,2023-06-01,NASDAQ
XONE,32,XONE,2013-08-14,2021-05-18,
MCY,32,Mercury General Corporation Common Stock,2012-10-29,2020-08-03,NYSE
IX,32,Orix Corp Ads Common Stock,2014-07-30,2023-05-13,NYSE
CTB,32,Cooper Tire & Rubber Company Common Stock,2012-11-02,2020-11-01,NYSE
PGRE,32,"Paramount Group, Inc. Common Stock",2015-08-07,2023-05-07,NYSE
KNL,32,"Knoll, Inc. Common Stock",2013-04-18,2021-02-10,NYSE
AGN,32,"Allergan, Inc. Common Stock",2012-10-30,2019-06-06,NYSE
RWLK,32,ReWalk Robotics Ltd. - Ordinary Shares,2015-08-07,2023-05-11,NASDAQ
TSRO,32,TSRO,2013-02-14,2018-11-01,
OLLI,32,"Ollie's Bargain Outlet Holdings, Inc. - Common Stock",2015-09-09,2023-06-08,NASDAQ
BWXT,32,BWXT,2015-02-26,2023-05-08,NASDAQ
CEL,32,"Cellcom Israel, Ltd. Ordinary Shares",2012-11-13,2020-11-23,NYSE
CECO,32,CECO Environmental Corp. - Common Stock,2012-11-09,2023-05-14,NASDAQ
RWEOY,32,RWEOY,2014-08-14,2023-05-13,OTC
GTS,32,Triple,2013-05-21,2021-08-08,NYSE
PLNT,32,PLNT,2015-09-02,2023-05-04,NASDAQ
CBS,32,CBS Corporation Class B Common Stock,2012-11-07,2019-11-12,NYSE
PRTK,32,"Paratek Pharmaceuticals, Inc.  - Common Stock",2015-08-09,2023-05-09,NASDAQ
KNDI,32,"Kandi Technologies Group, Inc. - Common Stock",2015-08-10,2023-05-10,NASDAQ
TXMD,32,"TherapeuticsMD, Inc. - Common Stock",2014-08-08,2022-08-15,NYSE
CLCT,32,CLCT,2012-11-09,2020-11-02,
VNCE,32,Vince Holding Corp. Common Stock,2014-09-04,2023-04-29,NYSE
CTT,32,"CatchMark Timber Trust, Inc. Class A Common Stock",2014-03-14,2022-05-06,NYSE
LCSHF,32,LCSHF,2014-02-13,2023-02-10,OTC
STOR,32,STORE Capital Corporation Common Stock,2015-03-03,2022-08-04,NYSE
NTR,32,NTR,2018-05-08,2023-05-11,NASDAQ
HUSKF,32,HUSKF,2012-11-03,2020-10-29,
CHRS,32,"Coherus BioSciences, Inc. - Common Stock",2015-11-09,2023-05-08,NASDAQ
RIGL,32,"Rigel Pharmaceuticals, Inc. - Common Stock",2015-08-04,2023-05-02,NASDAQ
CGIFF,32,CGIFF,2013-05-16,2023-05-12,OTC
MLFNF,32,MLFNF,2014-02-27,2023-05-11,OTC
SYMC,32,SYMC,2012-10-24,2019-08-09,
CAL,32,CAL,2015-08-27,2023-06-01,NASDAQ
DLPH,32,Delphi Automotive plc Ordinary Shares,2012-11-01,2019-10-31,NYSE
BKYI,32,"BIO-key International, Inc. - Common Stock",2014-08-13,2023-05-16,NASDAQ
EURN,32,EURN,2015-08-02,2023-05-11,NASDAQ
LITE,32,Lumentum Holdings Inc. - Common Stock,2016-02-04,2023-05-09,NASDAQ
SSW,32,Seaspan Corporation Seaspan Corporation Common Shares,2012-10-31,2020-02-19,NYSE
CGEAF,32,CGEAF,2013-04-11,2023-04-14,OTC
STON,32,StoneMor Partners L.P. Common Unit Rep Limited Partnership Interests,2012-11-06,2022-08-11,NYSE
ES,32,ES,2015-07-31,2023-05-04,NASDAQ
SHAK,32,SHAK,2015-08-11,2023-05-04,NASDAQ
TIPT,32,Tiptree Inc. - Common Stock,2015-04-01,2023-05-06,NASDAQ
RDHL,32,Redhill Biopharma Ltd. - American Depositary Shares,2014-07-24,2022-06-23,NASDAQ
KEYS,32,Keysight Technologies Inc. Common Stock,2015-08-19,2023-05-16,NYSE
ETM,32,Entercom Communications Corporation Common Stock,2013-02-08,2021-02-24,NYSE
TOO,32,Teekay Offshore Partners L.P. Common Units representing Limited Partner Interests,2012-11-09,2021-02-05,NYSE
SEOJF,32,SEOJF,2015-04-22,2023-04-25,OTC
SIEGY,32,SIEGY,2014-07-31,2023-05-17,OTC
SFUN,32,"SouFun Holdings Limited American Depositary Shares (Each representing Four Class A Ordinary Shares, HK$1.00 par value)",2013-05-08,2021-03-26,NYSE
MOMO,32,Hello Group Inc.  - American Depositary Shares,2015-08-20,2023-06-06,NASDAQ
MRLN,32,MRLN,2013-05-01,2021-01-29,
SPWH,32,"Sportsman's Warehouse Holdings, Inc. - Common Stock",2014-09-11,2023-05-30,NASDAQ
AFMD,32,Affimed N.V. - Common Stock,2015-08-04,2023-05-23,NASDAQ
DL,32,China Distance Education Holdings Limited American Depositary Shares,2012-11-28,2020-08-27,NYSE
PRGX,32,PRGX,2013-02-26,2020-10-27,
OXLC,32,Oxford Lane Capital Corp. - Closed End Fund,2015-11-17,2023-05-16,NASDAQ
RP,32,RP,2013-02-20,2020-11-08,
NTIOF,32,NTIOF,2013-12-04,2023-05-31,OTC
KERX,32,KERX,2012-11-08,2018-08-08,
OMVJF,32,OMVJF,2015-02-20,2023-04-28,OTC
TTNP,32,"Titan Pharmaceuticals, Inc. - Common Stock",2012-11-13,2020-08-14,NASDAQ
ITPOF,32,ITPOF,2013-05-15,2021-11-12,
FPI,32,FPI,2015-02-28,2023-05-04,NYSE
TOLWF,32,TOLWF,2013-02-27,2023-05-12,OTC
LM,32,"Legg Mason, Inc. Common Stock",2012-10-26,2020-01-29,NYSE
LARK,32,Landmark Bancorp Inc. - Common Stock,2015-05-02,2023-05-07,NASDAQ
VNRX,32,VNRX,2015-05-12,2023-05-11,NASDAQ
TRU,32,TRU,2015-10-27,2023-04-25,NASDAQ
QADA,32,QADA,2013-05-30,2021-05-26,
GDP,32,Goodrich Petroleum Corporation Common Stock,2012-11-07,2021-11-06,NYSE
CPRX,32,"Catalyst Pharmaceuticals, Inc. - Common Stock",2015-08-11,2023-05-11,NASDAQ
DNOW,32,NOW Inc. Common Stock,2015-08-05,2023-05-06,NYSE
TNAV,32,TNAV,2013-01-31,2020-08-12,
TCO,32,"Taubman Centers, Inc. Common Stock",2012-10-25,2019-10-30,NYSE
WING,32,Wingstop Inc. - Common Stock,2015-11-05,2023-05-03,NASDAQ
FEIM,31,"Frequency Electronics, Inc. - Common Stock",2015-03-11,2023-03-10,NASDAQ
XHR,31,XHR,2015-08-13,2023-05-06,NASDAQ
YAHOF,31,YAHOF,2012-10-25,2023-04-29,OTC
GGB,31,Gerdau S.A. Common Stock,2012-11-01,2023-03-01,NYSE
PGSVY,31,PGSVY,2013-04-29,2021-10-21,
IGIFF,31,IGIFF,2015-02-13,2023-02-10,OTC
TREC,31,Trecora Resources Common Stock,2014-08-05,2022-05-08,NYSE
EKSO,31,"Ekso Bionics Holdings, Inc. - Common Stock",2015-08-11,2023-04-27,NASDAQ
GNC,31,"GNC Holdings, Inc. Class A Common Stock",2012-11-01,2020-05-11,NYSE
JE,31,"Just Energy Group, Inc. Ordinary Shares (Canada)",2013-02-08,2020-11-12,NYSE
LB,31,"L Brands, Inc.",2014-02-27,2021-05-20,NYSE
VRTU,31,VRTU,2013-05-09,2020-08-02,
CBPO,31,CBPO,2013-03-14,2020-11-25,
BANX,31,ArrowMark Financial Corp. - Closed End Fund,2015-03-05,2022-11-09,NASDAQ
VRML,31,VRML,2012-11-12,2020-05-14,
JOBS,31,JOBS,2013-02-21,2020-08-11,
SKM,31,"SK Telecom Co., Ltd. Common Stock",2013-02-05,2023-02-08,NYSE
ZBH,31,ZBH,2015-07-31,2023-05-02,NASDAQ
IMMU,31,IMMU,2012-11-09,2020-08-05,
LOV,31,Spark Networks SE - ADS,2013-04-23,2023-05-16,NYSE
NNA,31,Navios Maritime Acquisition Corporation Common stock,2013-05-03,2020-12-01,NYSE
PEN,31,PEN,2016-05-09,2023-05-02,NASDAQ
PBFX,31,PBF Logistics LP Common Units representing limited partner interests,2015-02-12,2022-10-27,NYSE
POL,31,PolyOne Corporation Common Stock,2012-10-26,2020-06-16,NYSE
MCF,31,MCF,2013-04-30,2021-08-11,NYSE
ARIA,31,ARIA,2012-11-07,2016-11-07,
COT,31,Cott Corporation Common Stock,2013-02-15,2020-02-20,NYSE
GG,31,Goldcorp Inc. Common Stock,2012-10-25,2018-10-25,NYSE
TMK,31,Torchmark Corporation Common Stock,2012-10-25,2019-07-26,NYSE
SMBC,31,"Southern Missouri Bancorp, Inc. - Common Stock",2015-01-28,2023-05-02,NASDAQ
ELP,31,Companhia Paranaense de Energia (COPEL) Common Stock,2013-03-27,2023-05-11,NYSE
GROW,31,"U.S. Global Investors, Inc. - Class A Common Stock",2013-05-10,2022-05-10,NASDAQ
DBOEY,31,DBOEY,2013-11-01,2023-05-01,OTC
AU,31,AngloGold Ashanti Limited Common Stock,2012-11-08,2022-02-22,NYSE
INAP,31,INAP,2012-10-25,2019-11-12,
QTNT,31,QTNT,2014-11-04,2022-08-09,
WMS,31,"Advanced Drainage Systems, Inc. Common Stock",2015-02-05,2023-05-18,NYSE
BPFH,31,BPFH,2013-01-17,2020-10-22,
AVACF,31,AVACF,2015-02-27,2023-05-30,OTC
BGG,31,Briggs & Stratton Corporation Common Stock,2012-10-18,2020-05-09,NYSE
CAC,31,Camden National Corporation - Common Stock,2015-11-01,2023-04-25,NASDAQ
ARREF,31,ARREF,2014-08-08,2023-05-07,OTC
SPN,31,"Superior Energy Services, Inc. Common Stock",2012-10-25,2020-05-21,NYSE
FII,31,"Federated Investors, Inc. Common Stock",2012-10-26,2020-01-31,NYSE
POT,31,Potash Corporation of Saskatchewan Inc. Common Stock,2012-10-25,2017-11-29,NYSE
ANTM,31,"Anthem, Inc. Common Stock",2015-01-28,2022-04-20,NYSE
TCP,31,"TC PipeLines, LP Common Units representing Limited Partner Interests",2012-10-26,2020-11-10,NYSE
VIAV,31,Viavi Solutions Inc. - Common Stock,2015-08-11,2023-05-02,NASDAQ
GDDY,31,GDDY,2015-11-04,2023-05-04,NASDAQ
ROKU,31,"Roku, Inc. - Class A Common Stock",2017-11-08,2023-05-18,NASDAQ
GNCA,31,GNCA,2014-08-06,2022-03-10,
CIOXY,31,CIOXY,2014-10-29,2023-01-27,OTC
IEC,31,IEC,2012-11-20,2021-05-09,NYSE
MSON,31,MSON,2013-02-07,2021-05-09,
FFG,31,"FBL Financial Group, Inc. Common Stock",2013-05-03,2020-11-08,NYSE
PRCP,31,PRCP,2013-02-13,2020-09-28,
SPAR,31,SPAR,2012-10-30,2020-05-08,
EFII,31,EFII,2012-10-18,2019-01-30,
BT,31,BT Group plc Common Stock,2012-11-01,2023-05-18,NYSE
LIND,31,Lindblad Expeditions Holdings Inc.  - Common Stock,2016-03-14,2023-05-06,NASDAQ
IAC,31,IAC Inc. - Common Stock,2016-02-03,2023-05-10,NASDAQ
DLR.PK,31,DLR.PK,2020-02-13,2023-06-06,
OMER,31,Omeros Corporation - Common Stock,2014-11-10,2023-05-09,NASDAQ
MKGAF,31,MKGAF,2013-05-14,2023-05-11,OTC
CTIC,31,CTIC,2012-11-01,2023-03-06,
KB,31,KB Financial Group Inc,2013-02-07,2023-05-01,NYSE
LIMAF,31,LIMAF,2014-08-09,2023-05-10,OTC
NFX,31,Newfield Exploration Company Common Stock,2012-10-24,2018-11-01,NYSE
STC,31,Stewart Information Services Corporation Common Stock,2014-07-31,2023-04-27,NYSE
LUNMF,31,LUNMF,2014-04-30,2023-05-04,OTC
GSVC,31,GSVC,2012-11-07,2019-05-09,
GCAP,31,"GAIN Capital Holdings, Inc. Common Stock",2013-03-12,2020-02-27,NYSE
JEC,31,Jacobs Engineering Group Inc. Common Stock,2012-11-13,2019-11-25,NYSE
NSRGY,31,NSRGY,2012-10-18,2023-02-16,OTC
CXDC,31,CXDC,2012-11-13,2020-06-29,
BOX,31,BOX,2015-09-09,2023-05-30,NASDAQ
GLOG,31,GasLog Ltd. Common Shares,2012-11-21,2020-05-07,NYSE
FI,31,Frank's International N.V. Common Stock,2013-11-13,2021-08-03,NYSE
TOUR,31,Tuniu Corporation - American Depositary Shares,2015-03-04,2023-03-17,NASDAQ
HCSG,31,"Healthcare Services Group, Inc. - Common Stock",2013-02-06,2023-02-15,NASDAQ
VNOM,31,Viper Energy Partners LP - Common Unit,2014-11-05,2023-05-02,NASDAQ
FGEN,31,"FibroGen, Inc - Common Stock",2015-11-12,2023-05-08,NASDAQ
